ModelNickname,Estimator,Xvars,HyperParams,Scaler,Observations,Tuned,DynamicallyTested,Integration,TestSetLength,TestSetRMSE,TestSetMAPE,TestSetMAE,TestSetR2,LastTestSetPrediction,LastTestSetActual,CILevel,CIPlusMinus,InSampleRMSE,InSampleMAPE,InSampleMAE,InSampleR2,ValidationSetLength,ValidationMetric,ValidationMetricValue,univariate,models,weights,LevelTestSetRMSE,LevelTestSetMAPE,LevelTestSetMAE,LevelTestSetR2,best_model,Series
xgboost,xgboost,"['AR1', 'AR2', 'AR3', 'AR4', 'AR5', 'AR13', 'AR26', 'weeksin', 'weekcos', 'month_1', 'month_10', 'month_11', 'month_12', 'month_2', 'month_3', 'month_4', 'month_5', 'month_6', 'month_7', 'month_8', 'month_9', 'quarter_1', 'quarter_2', 'quarter_3', 'quarter_4', 'year', 't']",{'max_depth': 2},minmax,169,True,True,0,26,5574.756151741417,0.21072211045311032,4449.377026742788,0.19710274067297506,39648.3125,34687.2,0.95,1511.0518791265426,826.74811056501,0.03164796259152611,603.8267884069056,0.9831002733151499,5,rmse,11887.352253669036,,,,5574.756151741417,0.21072211045311032,4449.377026742788,0.19710274067297506,True,SanFrancisco-organic
elasticnet,elasticnet,"['AR1', 'AR2', 'AR3', 'AR4', 'AR5', 'AR13', 'AR26', 'weeksin', 'weekcos', 'month_1', 'month_10', 'month_11', 'month_12', 'month_2', 'month_3', 'month_4', 'month_5', 'month_6', 'month_7', 'month_8', 'month_9', 'quarter_1', 'quarter_2', 'quarter_3', 'quarter_4', 'year', 't']","{'alpha': 0.4, 'l1_ratio': 0.0}",minmax,169,True,True,0,26,6100.873503344407,0.1432158316517937,3859.1580177626065,0.03840484765628338,21793.1710775741,34687.2,0.95,9015.201836065527,5280.408561780753,0.19182131356682108,3728.97551885526,0.310604710020254,5,rmse,5949.331578640013,,,,6100.873503344407,0.1432158316517937,3859.1580177626065,0.03840484765628338,False,SanFrancisco-organic
gbt,gbt,"['AR1', 'AR2', 'AR3', 'AR4', 'AR5', 'AR13', 'AR26', 'weeksin', 'weekcos', 'month_1', 'month_10', 'month_11', 'month_12', 'month_2', 'month_3', 'month_4', 'month_5', 'month_6', 'month_7', 'month_8', 'month_9', 'quarter_1', 'quarter_2', 'quarter_3', 'quarter_4', 'year', 't']","{'max_depth': 2, 'max_features': 'sqrt'}",minmax,169,True,True,0,26,6121.149151827748,0.18074331078154687,4441.721313640818,0.03200269445724202,22790.626308168354,34687.2,0.95,4508.653396617272,1972.1429805238115,0.07593541137130953,1465.6544192385807,0.9038365457464009,5,rmse,7918.4488711035,,,,6121.149151827748,0.18074331078154687,4441.721313640818,0.03200269445724202,False,SanFrancisco-organic
silverkite,silverkite,,{},,169,False,True,0,26,6249.142800444247,0.2042112145275063,4736.221156035411,-0.008902324050472199,22312.908622049683,34687.2,0.95,15650.797064801714,7367.739840571616,0.2575804007640442,5275.888523683474,0.008280621824868994,,,,True,,,6249.142800444247,0.2042112145275063,4736.221156035411,-0.008902324050472199,False,SanFrancisco-organic
weighted,combo,,"{'how': 'weighted', 'models': 'top_7', 'rebalance_weights': 0}",,169,False,,0,26,6293.35978000844,0.15533518270381325,4137.849009954643,-0.023230189566466386,21361.400815291272,34687.2,0.95,8638.862755574695,4393.1167447102935,0.1534660024012912,3014.4451300454703,0.5228238290098486,,,,,"['mlp', 'knn', 'elasticnet', 'svr', 'mlr', 'gbt', 'xgboost']","(0.20245331764479071, 0.19687158765196638, 0.1837767777411737, 0.16418036372149336, 0.12988371019369155, 0.1228342430468843, 0.0)",6293.35978000844,0.15533518270381325,4137.849009954643,-0.023230189566466386,False,SanFrancisco-organic
avg,combo,,"{'how': 'simple', 'models': 'top_5'}",,169,False,,0,26,6387.973934557246,0.15594847985582025,4184.8514009032815,-0.05422787515560801,21090.243175745825,34687.2,0.95,9051.025299182933,4726.597795186334,0.1641496176315574,3231.5481590266822,0.44762940028942855,,,,,"['mlp', 'knn', 'elasticnet', 'svr', 'mlr']",,6387.973934557246,0.15594847985582025,4184.8514009032815,-0.05422787515560801,False,SanFrancisco-organic
knn,knn,"['AR1', 'AR2', 'AR3', 'AR4', 'AR5', 'AR13', 'AR26', 'weeksin', 'weekcos', 'month_1', 'month_10', 'month_11', 'month_12', 'month_2', 'month_3', 'month_4', 'month_5', 'month_6', 'month_7', 'month_8', 'month_9', 'quarter_1', 'quarter_2', 'quarter_3', 'quarter_4', 'year', 't']","{'n_neighbors': 8, 'weights': 'uniform'}",minmax,169,True,True,0,26,6465.987755672702,0.16858574671365673,4457.106682692307,-0.08013485432743872,22271.181249999998,34687.2,0.95,9690.52285632032,4619.097764242458,0.16290641370013384,3239.5354195804193,0.4724695081696899,5,rmse,5526.224519404416,,,,6465.987755672702,0.16858574671365673,4457.106682692307,-0.08013485432743872,False,SanFrancisco-organic
mlp,mlp,"['AR1', 'AR2', 'AR3', 'AR4', 'AR5', 'AR13', 'AR26', 'weeksin', 'weekcos', 'month_1', 'month_10', 'month_11', 'month_12', 'month_2', 'month_3', 'month_4', 'month_5', 'month_6', 'month_7', 'month_8', 'month_9', 'quarter_1', 'quarter_2', 'quarter_3', 'quarter_4', 'year', 't']","{'activation': 'tanh', 'hidden_layer_sizes': (25, 25), 'solver': 'lbfgs', 'random_state': 20}",pt,169,True,True,0,26,6480.546219892556,0.17064111251462988,4379.163966611021,-0.08500427509245467,20697.857029759907,34687.2,0.95,11827.889847329963,5629.547245571454,0.19385857064128018,3825.3244805733766,0.21642567840084814,5,rmse,5345.872961894249,,,,6480.546219892556,0.17064111251462988,4379.163966611021,-0.08500427509245467,False,SanFrancisco-organic
svr,svr,"['AR1', 'AR2', 'AR3', 'AR4', 'AR5', 'AR13', 'AR26', 'weeksin', 'weekcos', 'month_1', 'month_10', 'month_11', 'month_12', 'month_2', 'month_3', 'month_4', 'month_5', 'month_6', 'month_7', 'month_8', 'month_9', 'quarter_1', 'quarter_2', 'quarter_3', 'quarter_4', 'year', 't']","{'kernel': 'linear', 'C': 3.0, 'epsilon': 0.01}",minmax,169,True,True,0,26,6656.897300120376,0.17039102435956652,4408.788883771515,-0.14485883070902772,20325.6262224081,34687.2,0.95,11530.632970415289,6338.920845913388,0.2276385951267349,4563.489140284845,0.006509047687220826,5,rmse,6582.512294046692,,,,6656.897300120376,0.17039102435956652,4408.788883771515,-0.14485883070902772,False,SanFrancisco-organic
mlr,mlr,"['AR1', 'AR2', 'AR3', 'AR4', 'AR5', 'AR13', 'AR26', 'weeksin', 'weekcos', 'month_1', 'month_10', 'month_11', 'month_12', 'month_2', 'month_3', 'month_4', 'month_5', 'month_6', 'month_7', 'month_8', 'month_9', 'quarter_1', 'quarter_2', 'quarter_3', 'quarter_4', 'year', 't']",{},,169,True,True,0,26,7335.2530806817895,0.2101987512535301,5385.2737868181675,-0.3900756296357637,20363.38029898703,34687.2,0.95,7528.488799731119,3829.725337061241,0.13037424283044644,2615.8627767419694,0.6373660046195038,5,rmse,7690.67318485965,,,,7335.2530806817895,0.2101987512535301,5385.2737868181675,-0.3900756296357637,False,SanFrancisco-organic
prophet,prophet,,{},,169,False,True,0,26,8161.833350428844,0.27344695694173854,6557.256717322242,-0.7210110970412422,18382.697532330294,34687.2,0.95,10275.589131673367,5831.929114609234,0.19005629232259563,4051.690250209446,0.3786379740685266,,,,True,,,8161.833350428844,0.27344695694173854,6557.256717322242,-0.7210110970412422,False,SanFrancisco-organic
silverkite,silverkite,,{},,168,False,True,1,26,138627.24224143694,2.90162824338661,106418.61114599423,0.20015480140264963,11460.396505390558,-161239.87999999995,0.95,259111.7190204582,125223.7490086772,1.7963298052683407,92274.72320132179,0.32893200777140175,,,,True,,,212265.79754960176,0.2800922574919561,157955.43667795885,-1.7093391713414738,True,Seattle-conventional
svr,svr,"['AR1', 'AR2', 'AR3', 'AR4', 'AR5', 'AR13', 'AR26', 'weeksin', 'weekcos', 'month_1', 'month_10', 'month_11', 'month_12', 'month_2', 'month_3', 'month_4', 'month_5', 'month_6', 'month_7', 'month_8', 'month_9', 'quarter_1', 'quarter_2', 'quarter_3', 'quarter_4', 'year', 't']","{'kernel': 'linear', 'C': 3.0, 'epsilon': 0.01}",minmax,168,True,True,1,26,155018.554513714,1.5953410869854707,112931.16130285595,-0.000175335347567529,8119.35669533449,-161239.87999999995,0.95,289661.25739880267,150018.09764981287,1.022715202691956,106382.02066003977,-0.0007250484727583384,5,rmse,85791.20608505383,,,,111356.51872454994,0.1617544749733848,84351.349903358,0.25435068509283576,False,Seattle-conventional
prophet,prophet,,{},,168,False,True,1,26,156429.02894766946,2.405931893828911,119627.7177059601,-0.018458819459964637,-21718.296115706533,-161239.87999999995,0.95,273228.58290979743,150312.03311564273,1.5830581185544663,109912.46888354878,0.03310209433590405,,,,True,,,208426.44439823795,0.3370304932027741,173835.8296311032,-1.6122153197116096,False,Seattle-conventional
gbt,gbt,"['AR1', 'AR2', 'AR3', 'AR4', 'AR5', 'AR13', 'AR26', 'weeksin', 'weekcos', 'month_1', 'month_10', 'month_11', 'month_12', 'month_2', 'month_3', 'month_4', 'month_5', 'month_6', 'month_7', 'month_8', 'month_9', 'quarter_1', 'quarter_2', 'quarter_3', 'quarter_4', 'year', 't']","{'max_depth': 3, 'max_features': 'sqrt'}",minmax,168,True,True,1,26,157137.6640883719,3.942227203898918,127820.6211275113,-0.027707108305391914,-51349.017296480226,-161239.87999999995,0.95,68516.5064824118,33754.49430406921,0.9225923375265568,27298.190142521864,0.9493370266488731,5,rmse,77038.82376242564,,,,173325.85046162418,0.24645382713036162,136277.2649263022,-0.8064669154658985,False,Seattle-conventional
elasticnet,elasticnet,"['AR1', 'AR2', 'AR3', 'AR4', 'AR5', 'AR13', 'AR26', 'weeksin', 'weekcos', 'month_1', 'month_10', 'month_11', 'month_12', 'month_2', 'month_3', 'month_4', 'month_5', 'month_6', 'month_7', 'month_8', 'month_9', 'quarter_1', 'quarter_2', 'quarter_3', 'quarter_4', 'year', 't']","{'alpha': 0.2, 'l1_ratio': 0.75}",minmax,168,True,True,1,26,157593.78227270962,1.321240256599554,118265.27924807461,-0.03368194856976259,-17767.72836275353,-161239.87999999995,0.95,235281.35820546802,133059.81589729138,1.6644851445381121,97657.41161772126,0.21273435676926544,5,rmse,70288.30730072812,,,,264827.5458306708,0.4496106794694352,234963.89203344152,-3.2172528874659783,False,Seattle-conventional
weighted,combo,,"{'how': 'weighted', 'models': 'top_7', 'rebalance_weights': 0}",,168,False,,1,26,163150.02989761584,1.7826841649834313,126754.5892314572,-0.1078554283365778,-6148.666462584476,-161239.87999999995,0.95,161485.141163389,96262.98569911362,1.546568873911993,72261.17301904071,0.5879536059433055,,,,,"['mlp', 'elasticnet', 'knn', 'xgboost', 'gbt', 'svr', 'mlr']","(0.1890457826772126, 0.18102996658901058, 0.17818768764636916, 0.16826072841377088, 0.15719168178118517, 0.1262841528924517, 0.0)",171836.3915388968,0.24722987356008305,134365.81723519,-0.7755529196250641,False,Seattle-conventional
knn,knn,"['AR1', 'AR2', 'AR3', 'AR4', 'AR5', 'AR13', 'AR26', 'weeksin', 'weekcos', 'month_1', 'month_10', 'month_11', 'month_12', 'month_2', 'month_3', 'month_4', 'month_5', 'month_6', 'month_7', 'month_8', 'month_9', 'quarter_1', 'quarter_2', 'quarter_3', 'quarter_4', 'year', 't']","{'n_neighbors': 4, 'weights': 'uniform'}",minmax,168,True,True,1,26,163318.5703680893,2.034252529465367,126508.57817307694,-0.11014552805683642,-53890.64749999999,-161239.87999999995,0.95,271320.3847680518,133698.88774734407,2.6930524566531977,96893.51617957746,0.20515389348038493,5,rmse,71093.18277502141,,,,264107.60237090295,0.46379127067257814,233728.39980769233,-3.1943545395138395,False,Seattle-conventional
avg,combo,,"{'how': 'simple', 'models': 'top_5'}",,168,False,,1,26,164753.64991414372,1.9074627858511979,129177.41140029303,-0.12974093138720066,-8694.088756743782,-161239.87999999995,0.95,178548.50973740022,86250.77096563585,1.6051962439623428,65792.0997085561,0.6692091910983006,,,,,"['mlp', 'elasticnet', 'knn', 'xgboost', 'gbt']",,181793.3642921471,0.272689834149797,145950.6564373906,-0.987281483752392,False,Seattle-conventional
mlp,mlp,"['AR1', 'AR2', 'AR3', 'AR4', 'AR5', 'AR13', 'AR26', 'weeksin', 'weekcos', 'month_1', 'month_10', 'month_11', 'month_12', 'month_2', 'month_3', 'month_4', 'month_5', 'month_6', 'month_7', 'month_8', 'month_9', 'quarter_1', 'quarter_2', 'quarter_3', 'quarter_4', 'year', 't']","{'activation': 'tanh', 'hidden_layer_sizes': (25,), 'solver': 'lbfgs', 'random_state': 20}",minmax,168,True,True,1,26,171836.92522048653,1.2341853868077712,128561.37345629557,-0.2289713555206918,16060.672031764832,-161239.87999999995,0.95,274175.70104747964,135510.08030873173,2.882787448387489,104452.03449893373,0.18347277854721522,5,rmse,68018.39153734298,,,,285830.9271004831,0.46263533620259206,243184.20486867515,-3.9127172405397213,False,Seattle-conventional
mlr,mlr,"['AR1', 'AR2', 'AR3', 'AR4', 'AR5', 'AR13', 'AR26', 'weeksin', 'weekcos', 'month_1', 'month_10', 'month_11', 'month_12', 'month_2', 'month_3', 'month_4', 'month_5', 'month_6', 'month_7', 'month_8', 'month_9', 'quarter_1', 'quarter_2', 'quarter_3', 'quarter_4', 'year', 't']",{},pt,168,True,True,1,26,175835.59975244815,6.96039913633609,137620.98824132004,-0.28683359026531496,-41079.164328137515,-161239.87999999995,0.95,182457.03914030603,102782.01006167744,3.4182530863670895,80448.25335398215,0.5302555301369726,5,rmse,121552.30466342876,,,,228849.9626246912,0.36678128824203404,191736.27399264276,-2.1492346709532244,False,Seattle-conventional
xgboost,xgboost,"['AR1', 'AR2', 'AR3', 'AR4', 'AR5', 'AR13', 'AR26', 'weeksin', 'weekcos', 'month_1', 'month_10', 'month_11', 'month_12', 'month_2', 'month_3', 'month_4', 'month_5', 'month_6', 'month_7', 'month_8', 'month_9', 'quarter_1', 'quarter_2', 'quarter_3', 'quarter_4', 'year', 't']",{'max_depth': 2},minmax,168,True,True,1,26,191878.40894902014,3.3622480289616776,154770.17673527644,-0.5323606529630671,63476.27734375,-161239.87999999995,0.95,54102.10489065878,22203.027065681057,0.5643087837444155,16732.647609115385,0.978079430186458,5,rmse,73904.29533007642,,,,194321.47920302505,0.3341103996335072,157994.1477884615,-1.2706225565633424,False,Seattle-conventional
gbt,gbt,"['AR1', 'AR2', 'AR3', 'AR4', 'AR5', 'AR13', 'AR26', 'weeksin', 'weekcos', 'month_1', 'month_10', 'month_11', 'month_12', 'month_2', 'month_3', 'month_4', 'month_5', 'month_6', 'month_7', 'month_8', 'month_9', 'quarter_1', 'quarter_2', 'quarter_3', 'quarter_4', 'year', 't']","{'max_depth': 2, 'max_features': 'sqrt'}",minmax,168,True,True,1,26,38810.88491169119,0.997445442846774,27653.05885842465,0.1670920461609211,26763.651453138,50155.26000000001,0.95,16486.329440990143,9801.964373913022,1.1548076036345671,7251.798463150589,0.8522363384114973,5,rmse,24388.400716849763,,,,41278.91411948718,0.29322071612668704,26312.995603712083,-0.05992995197048234,True,Seattle-organic
mlr,mlr,"['AR1', 'AR2', 'AR3', 'AR4', 'AR5', 'AR13', 'AR26', 'weeksin', 'weekcos', 'month_1', 'month_10', 'month_11', 'month_12', 'month_2', 'month_3', 'month_4', 'month_5', 'month_6', 'month_7', 'month_8', 'month_9', 'quarter_1', 'quarter_2', 'quarter_3', 'quarter_4', 'year', 't']",{},scale,168,True,True,1,26,41114.643118857464,1.1696558472185774,30237.139566303715,0.06527691410754843,8715.46934160158,50155.26000000001,0.95,35847.20161367747,18247.7376751364,2.3096451426182374,13301.955577590903,0.4878944730671252,5,rmse,51675.54636015507,,,,46560.77130251314,0.35716856673397335,31018.051149682953,-0.34853110520300357,False,Seattle-organic
avg,combo,,"{'how': 'simple', 'models': 'top_5'}",,168,False,,1,26,41778.54561092894,0.914227757215121,30378.981287737966,0.0348461354923173,6258.34460212567,50155.26000000001,0.95,44264.78953382869,21760.579264741045,0.9707565028421673,14331.257971402028,0.2717469551159266,,,,,"['svr', 'mlp', 'elasticnet', 'knn', 'gbt']",,44691.00725393818,0.3029439132583715,28606.149018480584,-0.24239851115112754,False,Seattle-organic
silverkite,silverkite,,{},,168,False,True,1,26,42591.3378168406,0.9734277717227814,31222.048282761494,-0.0030728665308328296,372.9220977864639,50155.26000000001,0.95,51867.08223751227,24230.252939824375,1.0099986618756664,15823.125798529269,0.00041026059345827814,,,,True,,,52090.00622304315,0.3843212320390916,35068.982491683535,-0.6878329266590086,False,Seattle-organic
elasticnet,elasticnet,"['AR1', 'AR2', 'AR3', 'AR4', 'AR5', 'AR13', 'AR26', 'weeksin', 'weekcos', 'month_1', 'month_10', 'month_11', 'month_12', 'month_2', 'month_3', 'month_4', 'month_5', 'month_6', 'month_7', 'month_8', 'month_9', 'quarter_1', 'quarter_2', 'quarter_3', 'quarter_4', 'year', 't']","{'alpha': 2.0, 'l1_ratio': 0.0}",minmax,168,True,True,1,26,42604.96596719221,0.9908882600522755,31259.28440680985,-0.0037148850994441762,393.02425625477844,50155.26000000001,0.95,56332.23251667158,25333.100862200296,0.9947026006229401,16311.739426305327,0.012997825487370163,5,rmse,3809.9091582848228,,,,54766.54036652536,0.4383870628058334,38077.96959113816,-0.8657405502703603,False,Seattle-organic
mlp,mlp,"['AR1', 'AR2', 'AR3', 'AR4', 'AR5', 'AR13', 'AR26', 'weeksin', 'weekcos', 'month_1', 'month_10', 'month_11', 'month_12', 'month_2', 'month_3', 'month_4', 'month_5', 'month_6', 'month_7', 'month_8', 'month_9', 'quarter_1', 'quarter_2', 'quarter_3', 'quarter_4', 'year', 't']","{'activation': 'tanh', 'hidden_layer_sizes': (25,), 'solver': 'adam', 'random_state': 20}",pt,168,True,True,1,26,42618.05052846478,0.9998058022330649,31282.10398793765,-0.004331488601077682,5.2738600815402314,50155.26000000001,0.95,53693.99798114592,25500.92591108727,1.0001198006657483,16414.66307913276,-0.0001227444547740042,5,rmse,3627.502726694164,,,,56528.97376735068,0.4678004203329056,39883.050200216,-0.9877549284996148,False,Seattle-organic
svr,svr,"['AR1', 'AR2', 'AR3', 'AR4', 'AR5', 'AR13', 'AR26', 'weeksin', 'weekcos', 'month_1', 'month_10', 'month_11', 'month_12', 'month_2', 'month_3', 'month_4', 'month_5', 'month_6', 'month_7', 'month_8', 'month_9', 'quarter_1', 'quarter_2', 'quarter_3', 'quarter_4', 'year', 't']","{'kernel': 'linear', 'C': 3.0, 'epsilon': 0.01}",minmax,168,True,True,1,26,42620.299619883575,1.0025599302930832,31288.005820372644,-0.00443749499543733,3.7378855984719834,50155.26000000001,0.95,53327.275006325566,25496.11800946081,0.9973993665331595,16399.458389815656,0.00025434291013326504,5,rmse,3615.7197522330453,,,,56865.86926572676,0.474454107048756,40253.07321237103,-1.011518359691796,False,Seattle-organic
weighted,combo,,"{'how': 'weighted', 'models': 'top_7', 'rebalance_weights': 0}",,168,False,,1,26,42674.06978813162,1.0200177933232815,31192.591022412274,-0.006973509175016046,2786.168128356609,50155.26000000001,0.95,39444.335713257664,21052.244831172113,0.9029175564814581,13751.250357378454,0.31838642824886276,,,,,"['svr', 'mlp', 'elasticnet', 'knn', 'gbt', 'xgboost', 'mlr']","(0.20035971387128676, 0.2003105910683511, 0.19955014511959768, 0.19752724948246783, 0.11375914312091126, 0.08849315733738526, 0.0)",44850.448637077985,0.30691334921997804,28799.69608185466,-0.2512791833741934,False,Seattle-organic
knn,knn,"['AR1', 'AR2', 'AR3', 'AR4', 'AR5', 'AR13', 'AR26', 'weeksin', 'weekcos', 'month_1', 'month_10', 'month_11', 'month_12', 'month_2', 'month_3', 'month_4', 'month_5', 'month_6', 'month_7', 'month_8', 'month_9', 'quarter_1', 'quarter_2', 'quarter_3', 'quarter_4', 'year', 't']","{'n_neighbors': 18, 'weights': 'uniform'}",minmax,168,True,True,1,26,42710.36038850168,1.1760602683663914,31451.149294871797,-0.008686924933143603,4126.035555555555,50155.26000000001,0.95,55205.65120725733,25013.863884271286,1.4317407469140468,16402.12489045383,0.037716654271921946,5,rmse,4295.136511069114,,,,36313.80971868937,0.6242839269777221,29195.03980769231,0.17971595665266216,False,Seattle-organic
prophet,prophet,,{},,168,False,True,1,26,43532.858879268264,1.1707391836555172,32348.759228225557,-0.0479107540731174,2358.0770542429577,50155.26000000001,0.95,43039.43216329759,24062.028562027343,1.2701223271376498,15886.151213738103,0.0142418646457938,,,,True,,,74496.83412015843,0.813277175784823,58336.853530895576,-2.452202560362508,False,Seattle-organic
xgboost,xgboost,"['AR1', 'AR2', 'AR3', 'AR4', 'AR5', 'AR13', 'AR26', 'weeksin', 'weekcos', 'month_1', 'month_10', 'month_11', 'month_12', 'month_2', 'month_3', 'month_4', 'month_5', 'month_6', 'month_7', 'month_8', 'month_9', 'quarter_1', 'quarter_2', 'quarter_3', 'quarter_4', 'year', 't']",{'max_depth': 3},minmax,168,True,True,1,26,49043.874248960405,2.1234351690911586,36931.681999816894,-0.33002394474061614,-13036.9375,50155.26000000001,0.95,987.6645362145142,520.9607589552922,0.07818723921463988,371.4671263058084,0.9995826009770415,5,rmse,30448.894976761458,,,,43124.109491225856,0.39296084743814436,30272.815623544546,-0.15680702252105827,False,Seattle-organic
gbt,gbt,"['AR1', 'AR2', 'AR3', 'AR4', 'AR5', 'AR13', 'AR26', 'weeksin', 'weekcos', 'month_1', 'month_10', 'month_11', 'month_12', 'month_2', 'month_3', 'month_4', 'month_5', 'month_6', 'month_7', 'month_8', 'month_9', 'quarter_1', 'quarter_2', 'quarter_3', 'quarter_4', 'year', 't']","{'max_depth': 3, 'max_features': 'sqrt'}",minmax,168,True,True,1,26,61736.83489561334,2.6111757546852274,48544.01101722102,0.47701127313989156,5698.205023151229,-92188.45000000001,0.95,30419.31803162158,15410.841915769795,1.9360839553336195,12118.708012792478,0.9607419934155254,5,rmse,50952.464610509734,,,,172078.0444985725,0.37666872959923847,154239.80070918624,-2.191620983202977,True,SouthCarolina-conventional
silverkite,silverkite,,{},,168,False,True,1,26,79122.69114697786,3.696200835762068,62045.67473145282,0.14097518990290414,-7279.54406138499,-92188.45000000001,0.95,142303.41956851503,63164.30376423722,6.329235608236024,46461.99649856625,0.33150950592691597,,,,True,,,107208.3846900867,0.19700245610173642,83274.75090098937,-0.2388476250844247,False,SouthCarolina-conventional
avg,combo,,"{'how': 'simple', 'models': 'top_5'}",,168,False,,1,26,79337.40060286343,1.3113365994218131,57387.41524795378,0.13630671873307454,2755.264427839792,-92188.45000000001,0.95,124839.66875162763,63926.974580314665,1.1524815768625793,43443.96842860095,0.32447128359146116,,,,,"['svr', 'knn', 'mlp', 'elasticnet', 'gbt']",,138993.44577795122,0.24428584478846974,109058.94275687322,-1.0823274815863164,False,SouthCarolina-conventional
weighted,combo,,"{'how': 'weighted', 'models': 'top_7', 'rebalance_weights': 0}",,168,False,,1,26,80519.07203837213,1.6382608342573255,58299.77934775993,0.11038698296464855,672.1315502770906,-92188.45000000001,0.95,86949.16246353237,59762.73853396746,1.133451416461882,40449.904725403874,0.40961339854159995,,,,,"['svr', 'knn', 'mlp', 'elasticnet', 'gbt', 'xgboost', 'mlr']","(0.1898201039392381, 0.18971958313062606, 0.18750462568013226, 0.1865797095414376, 0.12689199828735231, 0.11948397942121364, 0.0)",126071.70328635597,0.22012261948724038,98167.28243369532,-0.7131509377236975,False,SouthCarolina-conventional
prophet,prophet,,{},,168,False,True,1,26,81886.48121864708,1.4015063626992108,58936.078051036835,0.07991484167466434,-367.5501967295877,-92188.45000000001,0.95,137345.20606631125,74255.03310190748,2.7252159752916167,52905.50419777534,0.07614545193394029,,,,True,,,69487.31022186571,0.13485710433364623,53997.29315242442,0.4795591357347143,False,SouthCarolina-conventional
xgboost,xgboost,"['AR1', 'AR2', 'AR3', 'AR4', 'AR5', 'AR13', 'AR26', 'weeksin', 'weekcos', 'month_1', 'month_10', 'month_11', 'month_12', 'month_2', 'month_3', 'month_4', 'month_5', 'month_6', 'month_7', 'month_8', 'month_9', 'quarter_1', 'quarter_2', 'quarter_3', 'quarter_4', 'year', 't']",{'max_depth': 3},minmax,168,True,True,1,26,82923.68246003083,5.239311020981175,65031.09579718664,0.05645902139671877,-13257.634765625,-92188.45000000001,0.95,4791.25295366611,2812.0835591589034,0.3998427838236798,2076.338477559698,0.9986928303519101,5,rmse,54285.56864457902,,,,90610.71255556599,0.18561026834371852,73252.229282074,0.1150484813482735,False,SouthCarolina-conventional
mlp,mlp,"['AR1', 'AR2', 'AR3', 'AR4', 'AR5', 'AR13', 'AR26', 'weeksin', 'weekcos', 'month_1', 'month_10', 'month_11', 'month_12', 'month_2', 'month_3', 'month_4', 'month_5', 'month_6', 'month_7', 'month_8', 'month_9', 'quarter_1', 'quarter_2', 'quarter_3', 'quarter_4', 'year', 't']","{'activation': 'tanh', 'hidden_layer_sizes': (25, 25), 'solver': 'adam', 'random_state': 20}",pt,168,True,True,1,26,85564.05958146056,0.9988067437214061,60270.02653872134,-0.004584260951678187,-11.259358787015618,-92188.45000000001,0.95,165002.69856752665,77774.69925836052,1.0016381167764272,52218.3027357342,0.00011007260099404892,5,rmse,23680.909755018685,,,,132137.12125434814,0.21447913812164343,97758.71930824513,-0.8819586178840448,False,SouthCarolina-conventional
elasticnet,elasticnet,"['AR1', 'AR2', 'AR3', 'AR4', 'AR5', 'AR13', 'AR26', 'weeksin', 'weekcos', 'month_1', 'month_10', 'month_11', 'month_12', 'month_2', 'month_3', 'month_4', 'month_5', 'month_6', 'month_7', 'month_8', 'month_9', 'quarter_1', 'quarter_2', 'quarter_3', 'quarter_4', 'year', 't']","{'alpha': 2.0, 'l1_ratio': 0.0}",minmax,168,True,True,1,26,85568.87781164501,0.9997519984825319,60244.37446022667,-0.004697403187217786,-308.5929874500822,-92188.45000000001,0.95,133341.96191050814,77506.09879748363,1.0661587570926698,51950.35374342481,0.007004528858067127,5,rmse,24097.05903443673,,,,134728.92309170283,0.2204806160338659,100426.62904944071,-0.9565099656560432,False,SouthCarolina-conventional
svr,svr,"['AR1', 'AR2', 'AR3', 'AR4', 'AR5', 'AR13', 'AR26', 'weeksin', 'weekcos', 'month_1', 'month_10', 'month_11', 'month_12', 'month_2', 'month_3', 'month_4', 'month_5', 'month_6', 'month_7', 'month_8', 'month_9', 'quarter_1', 'quarter_2', 'quarter_3', 'quarter_4', 'year', 't']","{'kernel': 'linear', 'C': 0.5, 'epsilon': 0.01}",minmax,168,True,True,1,26,85948.93250344845,1.2746968838565147,60727.59476007118,-0.01364196209622448,-4188.246853504646,-92188.45000000001,0.95,151387.1348766588,77839.76378590855,1.5627939822780617,52144.42598321106,-0.0015635970909761987,5,rmse,22639.10221299117,,,,190991.66214582382,0.3307183565670562,148527.70515837456,-2.9317799537287614,False,SouthCarolina-conventional
knn,knn,"['AR1', 'AR2', 'AR3', 'AR4', 'AR5', 'AR13', 'AR26', 'weeksin', 'weekcos', 'month_1', 'month_10', 'month_11', 'month_12', 'month_2', 'month_3', 'month_4', 'month_5', 'month_6', 'month_7', 'month_8', 'month_9', 'quarter_1', 'quarter_2', 'quarter_3', 'quarter_4', 'year', 't']","{'n_neighbors': 19, 'weights': 'uniform'}",minmax,168,True,True,1,26,86085.02129426447,1.0827877677594888,59327.292570850215,-0.016854439878462024,12586.216315789476,-92188.45000000001,0.95,135911.7331395031,77363.68390818013,2.65421182926734,51375.176104521874,0.010650368797233689,5,rmse,22684.32973181192,,,,87694.75950968737,0.13035689981891238,58449.71548582989,0.17108944383645464,False,SouthCarolina-conventional
