ModelNickname,Estimator,Xvars,HyperParams,Scaler,Tuned,Integration,TestSetLength,TestSetRMSE,TestSetMAPE,TestSetMAE,TestSetR2,LastTestSetPrediction,LastTestSetActual,InSampleRMSE,InSampleMAPE,InSampleMAE,InSampleR2,ValidationSetLength,ValidationMetric,ValidationMetricValue,univariate,models,integration,LevelTestSetRMSE,LevelTestSetMAPE,LevelTestSetMAE,LevelTestSetR2,best_model,Name,Region,Type
avg,combo,,"{'how': 'simple', 'models': 'top_5', 'determine_best_by': 'ValidationMetricValue'}",,False,1,26,2017.8905562059228,2.1478710420465146,1528.7103589701926,-0.06079676818167523,655.447605231369,7522.249999999999,671.410133116284,1.8451254074020071,490.5199677996929,0.6063331581946181,,,,,"['knn', 'xgboost', 'elasticnet', 'mlp', 'prophet']",,12497.347495729602,2.416306462637184,11354.540613620258,-32.86173587602261,False,Syracuse-organic,Syracuse,organic
elasticnet,elasticnet,"['AR1', 'AR2', 'AR3', 'AR26', 'week', 'weeksin', 'weekcos', 'month', 'monthsin', 'monthcos', 'quarter', 'quartersin', 'quartercos', 'year', 't']","{'alpha': 6.9, 'l1_ratio': 0.0}",minmax,True,1,26,2184.7545438904003,3.8655369956570813,1800.497619101317,-0.2434899363355736,1278.3512905322837,7522.249999999999,1068.7715228214265,2.182077957546493,735.6065354235295,0.0024772702291061544,13,rmse,1560.7696515755717,,,,21470.630180337837,4.005326011749836,19227.055466077298,-98.94546877735651,False,Syracuse-organic,Syracuse,organic
knn,knn,"['AR1', 'AR2', 'AR3', 'AR26', 'week', 'weeksin', 'weekcos', 'month', 'monthsin', 'monthcos', 'quarter', 'quartersin', 'quartercos', 'year', 't']","{'n_neighbors': 2, 'weights': 'uniform'}",minmax,True,1,26,2381.988660903951,3.113540712212747,1869.9903846153843,-0.47814266224642443,1185.01,7522.249999999999,790.1643135302844,4.224861083313319,573.4672619047619,0.4547597900243676,13,rmse,1544.910589900444,,,,26932.19393299505,5.12985521633909,24549.101346153857,-156.25953690070483,False,Syracuse-organic,Syracuse,organic
mlr,mlr,"['AR1', 'AR2', 'AR3', 'AR26', 'week', 'weeksin', 'weekcos', 'month', 'monthsin', 'monthcos', 'quarter', 'quartersin', 'quartercos', 'year', 't']",{},scale,True,0,26,124138.6531617262,0.1564447359589249,82907.17287041915,-0.06839484986116373,426543.3542804829,469300.74,103425.36671267236,0.21254787664809707,80921.13769503639,0.2473565171675456,13,rmse,151337.90691397636,,,,124138.6531617262,0.1564447359589249,82907.17287041915,-0.06839484986116373,True,Tampa-conventional,Tampa,conventional
gbt,gbt,"['AR1', 'AR2', 'AR3', 'AR26', 'week', 'weeksin', 'weekcos', 'month', 'monthsin', 'monthcos', 'quarter', 'quartersin', 'quartercos', 'year', 't']","{'max_depth': 2, 'n_estimators': 100}",minmax,True,0,26,126217.48500141979,0.17335549210617618,89849.56627068607,-0.10447724275429282,472030.57059563295,469300.74,53586.264784645886,0.11529685929049986,43031.32164185987,0.7979577771251563,13,rmse,71969.43901685422,,,,126217.48500141979,0.17335549210617618,89849.56627068607,-0.10447724275429282,False,Tampa-conventional,Tampa,conventional
weighted,combo,,"{'how': 'weighted', 'models': ('mlr', 'knn', 'xgboost', 'gbt', 'elasticnet', 'mlp', 'prophet'), 'determine_best_by': 'ValidationMetricValue'}",,False,0,26,136039.79092573348,0.18904624610132698,100057.62405389633,-0.28306789763154083,394280.8431004382,469300.74,91759.48704595368,0.1927208318633058,72540.92206744174,0.4075698933915628,,,,,"['xgboost', 'gbt', 'mlp', 'elasticnet', 'prophet', 'knn', 'mlr']",,136039.79092573348,0.18904624610132698,100057.62405389633,-0.28306789763154083,False,Tampa-conventional,Tampa,conventional
knn,knn,"['AR1', 'AR2', 'AR3', 'AR26', 'week', 'weeksin', 'weekcos', 'month', 'monthsin', 'monthcos', 'quarter', 'quartersin', 'quartercos', 'year', 't']","{'n_neighbors': 16, 'weights': 'uniform'}",minmax,True,0,26,140077.3045816553,0.19619894206589245,103968.05786057694,-0.3603582038685549,378138.2075,469300.74,100075.31418950995,0.21242489134319087,79331.38389423076,0.29532463183204793,13,rmse,88753.9250051922,,,,140077.3045816553,0.19619894206589245,103968.05786057694,-0.3603582038685549,False,Tampa-conventional,Tampa,conventional
mlp,mlp,"['AR1', 'AR2', 'AR3', 'AR26', 'week', 'weeksin', 'weekcos', 'month', 'monthsin', 'monthcos', 'quarter', 'quartersin', 'quartercos', 'year', 't']","{'activation': 'tanh', 'hidden_layer_sizes': (25,), 'solver': 'lbfgs', 'random_state': 20}",scale,True,0,26,148805.58889693668,0.21326582800696253,110827.56739064075,-0.5351690751269473,372804.35898694507,469300.74,119215.41549184457,0.24503759957608645,92023.96577546798,0.0,13,rmse,73439.57482380175,,,,148805.58889693668,0.21326582800696253,110827.56739064075,-0.5351690751269473,False,Tampa-conventional,Tampa,conventional
elasticnet,elasticnet,"['AR1', 'AR2', 'AR3', 'AR26', 'week', 'weeksin', 'weekcos', 'month', 'monthsin', 'monthcos', 'quarter', 'quartersin', 'quartercos', 'year', 't']","{'alpha': 10.0, 'l1_ratio': 0.0}",scale,True,0,26,148854.01450051312,0.21334583249369,110867.44751942865,-0.5361684137409293,372771.984311886,469300.74,119201.11242554417,0.24500667658748213,92012.36469747803,0.00023993890763873704,13,rmse,73447.34866610337,,,,148854.01450051312,0.21334583249369,110867.44751942865,-0.5361684137409293,False,Tampa-conventional,Tampa,conventional
avg,combo,,"{'how': 'simple', 'models': 'top_5', 'determine_best_by': 'ValidationMetricValue'}",,False,0,26,153984.24876904106,0.2261022686327497,118696.40359618004,-0.6438808060294423,378203.7353535647,469300.74,73365.68989268765,0.15541011381376402,58232.68037770455,0.6212774383862011,,,,,"['xgboost', 'gbt', 'mlp', 'elasticnet', 'prophet']",,153984.24876904106,0.2261022686327497,118696.40359618004,-0.6438808060294423,False,Tampa-conventional,Tampa,conventional
prophet,prophet,,{'n_changepoints': 4},,True,0,26,155792.5039568434,0.25792734437926795,128857.83431724632,-0.6827160707697253,329783.85662335984,469300.74,97437.87796958353,0.20623677289275777,77693.80597096591,0.33197794526138624,13,rmse,88377.75370878412,True,,,155792.5039568434,0.25792734437926795,128857.83431724632,-0.6827160707697253,False,Tampa-conventional,Tampa,conventional
xgboost,xgboost,"['AR1', 'AR2', 'AR3', 'AR26', 'week', 'weeksin', 'weekcos', 'month', 'monthsin', 'monthcos', 'quarter', 'quartersin', 'quartercos', 'year', 't']",{'max_depth': 6},minmax,True,0,26,216458.93146169183,0.36969644536669605,184671.31072115386,-2.2483943611138466,343627.90625,469300.74,44.21573671534006,8.672491332460885e-05,31.778409763312514,0.9999998624410356,13,rmse,39135.68670030216,,,,216458.93146169183,0.36969644536669605,184671.31072115386,-2.2483943611138466,False,Tampa-conventional,Tampa,conventional
mlp,mlp,"['AR1', 'AR2', 'AR3', 'AR26', 'week', 'weeksin', 'weekcos', 'month', 'monthsin', 'monthcos', 'quarter', 'quartersin', 'quartercos', 'year', 't']","{'activation': 'relu', 'hidden_layer_sizes': (25, 25), 'solver': 'adam', 'random_state': 20}",,True,1,26,1476.4826825277219,1.815421495817006,1230.1625368371606,-0.12680063225507143,532.1622454510208,-282.75,1122.8285661769296,2.268003396862697,714.8152586030275,0.45251265165364474,13,rmse,1462.0621365309485,,,,1071.8870613669571,0.15354141414417194,894.4030177374177,0.5995691012701687,True,Tampa-organic,Tampa,organic
avg,combo,,"{'how': 'simple', 'models': 'top_5', 'determine_best_by': 'ValidationMetricValue'}",,False,1,26,1505.1120093428915,1.6574726650375753,1212.4424194357339,-0.17092211609699248,496.4463868495649,-282.75,1199.4704243581389,1.3817899591847456,843.0263560383341,0.37522122198747476,,,,,"['elasticnet', 'mlr', 'knn', 'mlp', 'prophet']",,1601.8510436114007,0.20999380166715612,1326.2583733891772,0.10571945744143829,False,Tampa-organic,Tampa,organic
prophet,prophet,,{'n_changepoints': 2},,True,1,26,1461.7653435847844,2.4158096453881104,1210.0692278209524,-0.10444905824269357,270.385805236415,-282.75,1474.9897614857207,3.2318074267931047,989.4847054220487,0.05523196098814909,13,rmse,1492.293242804461,True,,,1652.5674959456242,0.21840998630575975,1358.1917070783059,0.04819509730939242,False,Tampa-organic,Tampa,organic
mlr,mlr,"['AR1', 'AR2', 'AR3', 'AR26', 'week', 'weeksin', 'weekcos', 'month', 'monthsin', 'monthcos', 'quarter', 'quartersin', 'quartercos', 'year', 't']",{},,True,1,26,1603.7117177652872,1.7097933150491755,1288.0047687676692,-0.32936111711215865,426.47817299701273,-282.75,1234.0468662096873,3.176991287577484,893.3982977179969,0.33868177945283995,13,rmse,1340.6588602338395,,,,2014.2445924465903,0.2503206820069823,1707.9315703431228,-0.4140147423217846,False,Tampa-organic,Tampa,organic
elasticnet,elasticnet,"['AR1', 'AR2', 'AR3', 'AR26', 'week', 'weeksin', 'weekcos', 'month', 'monthsin', 'monthcos', 'quarter', 'quartersin', 'quartercos', 'year', 't']","{'alpha': 5.5, 'l1_ratio': 1.0}",,True,1,26,1661.348480401447,1.7331296254523707,1283.0653925559852,-0.42663161501349434,406.66071056337614,-282.75,1311.746233087855,3.7866718964058905,968.9166539455182,0.25278284700230413,13,rmse,1291.5609589413116,,,,2140.0545234942656,0.2564112575703858,1819.1306329957956,-0.596170210141242,False,Tampa-organic,Tampa,organic
knn,knn,"['AR1', 'AR2', 'AR3', 'AR26', 'week', 'weeksin', 'weekcos', 'month', 'monthsin', 'monthcos', 'quarter', 'quartersin', 'quartercos', 'year', 't']","{'n_neighbors': 4, 'weights': 'uniform'}",minmax,True,1,26,1497.3723409683764,2.27621986877605,1292.0221153846153,-0.1589107204661011,846.545,-282.75,1319.382383176047,3.0857623343369225,915.2009970238096,0.2440578815625194,13,rmse,1438.0251274741745,,,,2630.3099121298524,0.37000654800016847,2270.1574999999993,-1.4112562577436276,False,Tampa-organic,Tampa,organic
gbt,gbt,"['AR1', 'AR2', 'AR3', 'AR26', 'week', 'weeksin', 'weekcos', 'month', 'monthsin', 'monthcos', 'quarter', 'quartersin', 'quartercos', 'year', 't']","{'max_depth': 2, 'n_estimators': 100}",minmax,True,1,26,3759.4072533201097,14.408513094284995,3355.3509035807824,-6.305149646524538,3591.387143855632,-282.75,656.9730439700096,1.8578985259192309,538.940119160513,0.8125686287165121,13,rmse,2219.6656408560457,,,,22457.34003718681,2.605830861352161,19307.11473822182,-174.7705672960612,False,Tampa-organic,Tampa,organic
weighted,combo,,"{'how': 'weighted', 'models': ('mlr', 'knn', 'xgboost', 'gbt', 'elasticnet', 'mlp', 'prophet'), 'determine_best_by': 'ValidationMetricValue'}",,False,1,26,3610.063968345131,14.155874265320278,3333.8868645027424,-5.7362804813324555,3755.329282082234,-282.75,500.02481191753867,0.9433239135060257,380.0977011084006,0.8914248865539591,,,,,"['elasticnet', 'mlr', 'knn', 'mlp', 'prophet', 'gbt', 'xgboost']",,51683.88355367635,6.125214270814922,44957.25113071287,-929.978825292022,False,Tampa-organic,Tampa,organic
xgboost,xgboost,"['AR1', 'AR2', 'AR3', 'AR26', 'week', 'weeksin', 'weekcos', 'month', 'monthsin', 'monthcos', 'quarter', 'quartersin', 'quartercos', 'year', 't']",{'max_depth': 3},minmax,True,1,26,5928.057370997626,23.175084430972337,5763.360133713942,-17.164153484980172,5672.78125,-282.75,123.55944506172233,0.6913722891780588,93.83942955241314,0.9933702205722956,13,rmse,5587.822441699544,,,,89833.1250232509,10.61670411363872,78098.92494516227,-2811.564818990954,False,Tampa-organic,Tampa,organic
mlr,mlr,"['AR1', 'AR2', 'AR3', 'AR26', 'week', 'weeksin', 'weekcos', 'month', 'monthsin', 'monthcos', 'quarter', 'quartersin', 'quartercos', 'year', 't']",{},scale,True,0,26,5429376.4444426615,0.08003810413127607,3054220.4887254317,0.5618481900294993,40131580.48663849,43409835.75,4069088.4129559845,0.0803911267065627,2788069.0991114625,0.5550208219393534,13,rmse,10220829.937059771,,,,5429376.4444426615,0.08003810413127607,3054220.4887254317,0.5618481900294993,True,TotalUS-conventional,TotalUS,conventional
weighted,combo,,"{'how': 'weighted', 'models': ('mlr', 'knn', 'xgboost', 'gbt', 'elasticnet', 'mlp', 'prophet'), 'determine_best_by': 'ValidationMetricValue'}",,False,0,26,6406297.862258627,0.11514697571708872,4395951.921881891,0.3899871885839349,37224508.07172699,43409835.75,3066546.793977374,0.06174226881671233,2102192.7030933267,0.7472770808919275,,,,,"['prophet', 'mlp', 'elasticnet', 'xgboost', 'knn', 'gbt', 'mlr']",,6406297.862258627,0.11514697571708872,4395951.921881891,0.3899871885839349,False,TotalUS-conventional,TotalUS,conventional
knn,knn,"['AR1', 'AR2', 'AR3', 'AR26', 'week', 'weeksin', 'weekcos', 'month', 'monthsin', 'monthcos', 'quarter', 'quartersin', 'quartercos', 'year', 't']","{'n_neighbors': 16, 'weights': 'uniform'}",minmax,True,0,26,6570749.144055316,0.12982968088806143,4607566.191322114,0.3582668479850323,36247081.9025,43409835.75,3995229.7047999497,0.08261162618765165,2797898.839940828,0.5710280007184283,13,rmse,7327656.598414728,,,,6570749.144055316,0.12982968088806143,4607566.191322114,0.3582668479850323,False,TotalUS-conventional,TotalUS,conventional
prophet,prophet,,{'n_changepoints': 3},,True,0,26,7107455.320560186,0.14754713426785646,5576082.706519963,0.2491503583608451,33417503.678451914,43409835.75,3724667.629014721,0.086044492318448,2861735.216646862,0.6271617284561151,13,rmse,4585255.945522375,True,,,7107455.320560186,0.14754713426785646,5576082.706519963,0.2491503583608451,False,TotalUS-conventional,TotalUS,conventional
avg,combo,,"{'how': 'simple', 'models': 'top_5', 'determine_best_by': 'ValidationMetricValue'}",,False,0,26,7523556.631539652,0.1498050656140158,5670652.642551849,0.15866086629286535,33590157.704997495,43409835.75,3621881.22170319,0.07618896463978242,2530183.0743834577,0.6474555807053775,,,,,"['prophet', 'mlp', 'elasticnet', 'xgboost', 'knn']",,7523556.631539652,0.1498050656140158,5670652.642551849,0.15866086629286535,False,TotalUS-conventional,TotalUS,conventional
gbt,gbt,"['AR1', 'AR2', 'AR3', 'AR26', 'week', 'weeksin', 'weekcos', 'month', 'monthsin', 'monthcos', 'quarter', 'quartersin', 'quartercos', 'year', 't']","{'max_depth': 3, 'n_estimators': 100}",minmax,True,0,26,8088309.870915614,0.15916894378549454,6123655.047357329,0.02761049343746058,38186684.343411125,43409835.75,961898.7950542299,0.02325274274761672,769999.7340081932,0.9751340991092741,13,rmse,7397998.281738859,,,,8088309.870915614,0.15916894378549454,6123655.047357329,0.02761049343746058,False,TotalUS-conventional,TotalUS,conventional
mlp,mlp,"['AR1', 'AR2', 'AR3', 'AR26', 'week', 'weeksin', 'weekcos', 'month', 'monthsin', 'monthcos', 'quarter', 'quartersin', 'quartercos', 'year', 't']","{'activation': 'tanh', 'hidden_layer_sizes': (25, 25), 'solver': 'lbfgs', 'random_state': 20}",scale,True,0,26,8456780.150782319,0.18202311318259665,6553359.579974695,-0.06300371478556732,33418295.23516448,43409835.75,6099964.134671751,0.13728794536604128,4532699.189963011,-6.8833827526759706e-15,13,rmse,5173313.053809488,,,,8456780.150782319,0.18202311318259665,6553359.579974695,-0.06300371478556732,False,TotalUS-conventional,TotalUS,conventional
elasticnet,elasticnet,"['AR1', 'AR2', 'AR3', 'AR26', 'week', 'weeksin', 'weekcos', 'month', 'monthsin', 'monthcos', 'quarter', 'quartersin', 'quartercos', 'year', 't']","{'alpha': 10.0, 'l1_ratio': 0.0}",scale,True,0,26,8459459.723059097,0.18208328906567023,6555544.315545342,-0.06367745739149266,33414823.708871104,43409835.75,6098328.083052429,0.13724021354081992,4531176.291102193,0.0005363415859941378,13,rmse,5174070.908533513,,,,8459459.723059097,0.18208328906567023,6555544.315545342,-0.06367745739149266,False,TotalUS-conventional,TotalUS,conventional
xgboost,xgboost,"['AR1', 'AR2', 'AR3', 'AR26', 'week', 'weeksin', 'weekcos', 'month', 'monthsin', 'monthcos', 'quarter', 'quartersin', 'quartercos', 'year', 't']",{'max_depth': 3},minmax,True,0,26,9963403.004337482,0.20873238039520986,8089958.719230769,-0.47550299613493285,31453084.0,43409835.75,284837.7892873623,0.006907320649288188,229352.81562130188,0.9978195775258685,13,rmse,5255303.799955369,,,,9963403.004337482,0.20873238039520986,8089958.719230769,-0.47550299613493285,False,TotalUS-conventional,TotalUS,conventional
prophet,prophet,,{'n_changepoints': 0},,True,1,26,148765.95002443294,1.1098066016467334,102963.9584047487,0.048372723004171725,-3032.8314461870705,-115837.02000000002,119739.92316664085,1.1530976478255124,84727.34458083168,0.07344521446620433,13,rmse,66454.37713539499,True,,,123407.82473096564,0.08216002803038777,101803.53847848944,0.7150315171202499,True,TotalUS-organic,TotalUS,organic
avg,combo,,"{'how': 'simple', 'models': 'top_5', 'determine_best_by': 'ValidationMetricValue'}",,False,1,26,149710.28041857324,0.9844663145930687,100999.50729787278,0.036252976919870505,2353.7574549711685,-115837.02000000002,115214.48267387094,1.0411345363651623,81570.39814067459,0.14215800796201417,,,,,"['mlp', 'elasticnet', 'knn', 'prophet', 'mlr']",,154069.56181435368,0.09330593192900788,120486.92684563632,0.5558341845616981,False,TotalUS-organic,TotalUS,organic
elasticnet,elasticnet,"['AR1', 'AR2', 'AR3', 'AR26', 'week', 'weeksin', 'weekcos', 'month', 'monthsin', 'monthcos', 'quarter', 'quartersin', 'quartercos', 'year', 't']","{'alpha': 10.0, 'l1_ratio': 0.0}",scale,True,1,26,153248.10629928746,0.9805953238422424,102628.31856242841,-0.009834107664918657,3879.34274701552,-115837.02000000002,124219.36898234996,1.0300103796140487,88027.12663107303,0.00282406120545442,13,rmse,54349.81138233921,,,,228123.47682313787,0.12112880803950538,169513.21245490585,0.02624119002424785,False,TotalUS-organic,TotalUS,organic
mlr,mlr,"['AR1', 'AR2', 'AR3', 'AR26', 'week', 'weeksin', 'weekcos', 'month', 'monthsin', 'monthcos', 'quarter', 'quartersin', 'quartercos', 'year', 't']",{},,True,1,26,146990.98313264086,1.269609779025522,100121.2659784618,0.07094550008686029,23766.239587068558,-115837.02000000002,114647.65340353917,1.4525421275771184,80043.2476079204,0.15057802286125266,13,rmse,77819.73624142457,,,,189651.85324912332,0.13554233345322686,168204.4032219685,0.3269836457106112,False,TotalUS-organic,TotalUS,organic
mlp,mlp,"['AR1', 'AR2', 'AR3', 'AR26', 'week', 'weeksin', 'weekcos', 'month', 'monthsin', 'monthcos', 'quarter', 'quartersin', 'quartercos', 'year', 't']","{'activation': 'tanh', 'hidden_layer_sizes': (25,), 'solver': 'lbfgs', 'random_state': 20}",minmax,True,1,26,153452.2270374107,1.0035374361246712,102648.90058336439,-0.01252602165802652,-305.73694637452036,-115837.02000000002,122306.12715941515,1.3872687804677168,87452.54677345826,0.03330475587570636,13,rmse,53972.47059685845,,,,273079.53844695585,0.1404416640106983,201502.27685076033,-0.3953712035781649,False,TotalUS-organic,TotalUS,organic
knn,knn,"['AR1', 'AR2', 'AR3', 'AR26', 'week', 'weeksin', 'weekcos', 'month', 'monthsin', 'monthcos', 'quarter', 'quartersin', 'quartercos', 'year', 't']","{'n_neighbors': 3, 'weights': 'uniform'}",minmax,True,1,26,156251.23359182925,1.2701466985936825,107240.11499999999,-0.04980034562739055,-12538.226666666646,-115837.02000000002,117568.49017157621,1.524180753022163,86170.89355158732,0.10674586529760177,13,rmse,63478.4903328918,,,,213309.91339128962,0.14241437320443742,181906.24525641018,0.1486002572640197,False,TotalUS-organic,TotalUS,organic
xgboost,xgboost,"['AR1', 'AR2', 'AR3', 'AR26', 'week', 'weeksin', 'weekcos', 'month', 'monthsin', 'monthcos', 'quarter', 'quartersin', 'quartercos', 'year', 't']",{'max_depth': 6},minmax,True,1,26,178336.33555227407,2.1305937250751166,124017.69759765624,-0.3675382392876656,-68270.015625,-115837.02000000002,47.646630784414036,0.0011434236936318548,34.77604579381711,0.9999998532907337,13,rmse,115394.20909964113,,,,660172.9750033392,0.3252597404375199,480004.6862860577,-7.155055477457074,False,TotalUS-organic,TotalUS,organic
