ModelNickname,Estimator,Xvars,HyperParams,Scaler,Tuned,Integration,TestSetLength,TestSetRMSE,TestSetMAPE,TestSetMAE,TestSetR2,LastTestSetPrediction,LastTestSetActual,InSampleRMSE,InSampleMAPE,InSampleMAE,InSampleR2,ValidationSetLength,ValidationMetric,ValidationMetricValue,univariate,models,integration,LevelTestSetRMSE,LevelTestSetMAPE,LevelTestSetMAE,LevelTestSetR2,best_model,Name,Region,Type
weighted,combo,,"{'how': 'weighted', 'models': ('mlr', 'knn', 'xgboost', 'gbt', 'elasticnet', 'mlp', 'prophet'), 'determine_best_by': 'ValidationMetricValue'}",,False,0,26,30037.48513198977,0.19231781030716621,24323.61526774546,0.25950664503619925,132427.96225876638,132097.87,16379.831011855662,0.10818563820709654,11874.27098192925,0.756976617522845,,,,,"['elasticnet', 'mlp', 'xgboost', 'prophet', 'knn', 'mlr', 'gbt']",,30037.48513198977,0.19231781030716621,24323.61526774546,0.25950664503619925,False,Pittsburgh-conventional,Pittsburgh,conventional
prophet,prophet,,{'n_changepoints': 4},,True,0,26,29180.355558438583,0.1979943565808266,24363.848756173025,0.3011641327635767,129612.39574833386,132097.87,22774.603983484067,0.1473995051828206,16322.343954837786,0.5301806546618011,13,rmse,21098.202333352878,True,,,29180.355558438583,0.1979943565808266,24363.848756173025,0.3011641327635767,False,Pittsburgh-conventional,Pittsburgh,conventional
mlp,mlp,"['AR1', 'AR2', 'AR3', 'AR26', 'week', 'weeksin', 'weekcos', 'month', 'monthsin', 'monthcos', 'quarter', 'quartersin', 'quartercos', 'year', 't']","{'activation': 'tanh', 'hidden_layer_sizes': (25,), 'solver': 'lbfgs', 'random_state': 20}",scale,True,0,26,40043.78036928144,0.19945460751219327,28407.0155486708,-0.3160250904637365,102495.31928909321,132097.87,33226.56045137211,0.2413515131142076,24498.185562180053,-6.661338147750939e-16,13,rmse,8076.66521256605,,,,40043.78036928144,0.19945460751219327,28407.0155486708,-0.3160250904637365,False,Pittsburgh-conventional,Pittsburgh,conventional
gbt,gbt,"['AR1', 'AR2', 'AR3', 'AR26', 'week', 'weeksin', 'weekcos', 'month', 'monthsin', 'monthcos', 'quarter', 'quartersin', 'quartercos', 'year', 't']","{'max_depth': 3, 'n_estimators': 500}",minmax,True,0,26,30843.259310655587,0.23334068386416346,27898.6558744627,0.21924538817966033,144749.47201020402,132097.87,323.9699657436546,0.0025272534806851724,254.86962023925065,0.9999049310434236,13,rmse,35171.332681627835,,,,30843.259310655587,0.23334068386416346,27898.6558744627,0.21924538817966033,False,Pittsburgh-conventional,Pittsburgh,conventional
elasticnet,elasticnet,"['AR1', 'AR2', 'AR3', 'AR26', 'week', 'weeksin', 'weekcos', 'month', 'monthsin', 'monthcos', 'quarter', 'quartersin', 'quartercos', 'year', 't']","{'alpha': 10.0, 'l1_ratio': 1.0}",scale,True,0,26,44523.87665166721,0.235215827056729,32428.662075934662,-0.6269715913129379,98531.71690571019,132097.87,29658.239177208623,0.1978483581901924,20777.23461593002,0.20325388622781315,13,rmse,7537.585497161146,,,,44523.87665166721,0.235215827056729,32428.662075934662,-0.6269715913129379,False,Pittsburgh-conventional,Pittsburgh,conventional
mlr,mlr,"['AR1', 'AR2', 'AR3', 'AR26', 'week', 'weeksin', 'weekcos', 'month', 'monthsin', 'monthcos', 'quarter', 'quartersin', 'quartercos', 'year', 't']",{},scale,True,1,26,2332.7164249312646,2.658215105624653,1729.4923606871782,0.030797472185558616,160.39094444970647,2554.8999999999996,1507.5952792368416,4.381086812101871,1019.1395753923451,0.08132857767457247,13,rmse,2024.7559869805925,,,,3687.925250096622,0.29908773585837645,3241.3400214321478,-2.0905739376678505,True,Pittsburgh-organic,Pittsburgh,organic
prophet,prophet,,{'n_changepoints': 0},,True,1,26,2323.2971216343763,2.303608576384777,1745.5035616808732,0.03860877834383725,245.2947696005018,2554.8999999999996,1488.121868692152,4.317666128475234,1009.3031404375828,0.10490801809062478,13,rmse,1939.2817602356656,True,,,4624.737134122481,0.3855580729612666,4283.363356466159,-3.860142734992885,False,Pittsburgh-organic,Pittsburgh,organic
knn,knn,"['AR1', 'AR2', 'AR3', 'AR26', 'week', 'weeksin', 'weekcos', 'month', 'monthsin', 'monthcos', 'quarter', 'quartersin', 'quartercos', 'year', 't']","{'n_neighbors': 17, 'weights': 'uniform'}",minmax,True,1,26,2396.1667964914955,2.3930162441155285,1839.6624660633486,-0.022644613936823488,-69.32058823529411,2554.8999999999996,1555.3432262752533,1.8068680636766568,981.8542401960786,0.02221548925744321,13,rmse,1945.3717153954358,,,,8280.73779554296,0.6852010065731632,7821.973823529411,-14.581633488929091,False,Pittsburgh-organic,Pittsburgh,organic
xgboost,xgboost,"['AR1', 'AR2', 'AR3', 'AR26', 'week', 'weeksin', 'weekcos', 'month', 'monthsin', 'monthcos', 'quarter', 'quartersin', 'quartercos', 'year', 't']",{'max_depth': 4},minmax,True,1,26,2826.0690315150678,7.512693514595409,2370.806208589994,-0.42251277603796056,1204.02197265625,2554.8999999999996,24.808809159844778,0.14624880873162996,17.7512051169077,0.9997512274226116,13,rmse,2059.2768066858935,,,,26235.552966452553,1.9672615495878907,23642.59388136644,-155.40670351669664,False,Pittsburgh-organic,Pittsburgh,organic
gbt,gbt,"['AR1', 'AR2', 'AR3', 'AR26', 'week', 'weeksin', 'weekcos', 'month', 'monthsin', 'monthcos', 'quarter', 'quartersin', 'quartercos', 'year', 't']","{'max_depth': 3, 'n_estimators': 100}",minmax,True,1,26,3213.9811078184807,13.88005659263295,2665.112203682547,-0.8398282489239408,2048.869691622129,2554.8999999999996,461.8946071343093,1.117403463136857,314.6115370639771,0.9137664128460096,13,rmse,2557.5758886378017,,,,40530.38856688583,3.1280210631350167,37402.58195005714,-372.2814882905319,False,Pittsburgh-organic,Pittsburgh,organic
weighted,combo,,"{'how': 'weighted', 'models': ('mlr', 'knn', 'xgboost', 'gbt', 'elasticnet', 'mlp', 'prophet'), 'determine_best_by': 'ValidationMetricValue'}",,False,1,26,45975.53340267631,31.867130453939637,19732.568022215117,-375.48198246262064,197217.4933205752,2554.8999999999996,807.2041152306936,1.216370842730532,544.1245114097371,0.7366353972520956,,,,,"['mlp', 'elasticnet', 'prophet', 'knn', 'mlr', 'xgboost', 'gbt']",,139183.0582926907,6.440782232690497,85021.06775176631,-4400.975980196327,False,Pittsburgh-organic,Pittsburgh,organic
avg,combo,,"{'how': 'simple', 'models': 'top_5', 'determine_best_by': 'ValidationMetricValue'}",,False,1,26,272268.8888626971,117.39578157040067,105495.03233411063,-13202.427392834468,1167244.9521443828,2554.8999999999996,1308.5358313657466,1.9361654135670006,851.6590944909708,0.3079110621464497,,,,,"['mlp', 'elasticnet', 'prophet', 'knn', 'mlr']",,672253.8331603281,21.488732064954608,303227.56890197535,-102692.1540587781,False,Pittsburgh-organic,Pittsburgh,organic
elasticnet,elasticnet,"['AR1', 'AR2', 'AR3', 'AR26', 'week', 'weeksin', 'weekcos', 'month', 'monthsin', 'monthcos', 'quarter', 'quartersin', 'quartercos', 'year', 't']","{'alpha': 8.9, 'l1_ratio': 1.0}",minmax,True,1,26,21784.25824413439,115.36035126846039,21654.52829821135,-83.52325182169045,21793.865738989374,2554.8999999999996,1513.7553246956809,1.9043026769911573,992.4194105957861,0.07380584358643827,13,rmse,1891.9180389399244,,,,340184.3947145647,24.424876343804815,298587.89411195426,-26295.847809804305,False,Pittsburgh-organic,Pittsburgh,organic
mlp,mlp,"['AR1', 'AR2', 'AR3', 'AR26', 'week', 'weeksin', 'weekcos', 'month', 'monthsin', 'monthcos', 'quarter', 'quartersin', 'quartercos', 'year', 't']","{'activation': 'relu', 'hidden_layer_sizes': (25,), 'solver': 'lbfgs', 'random_state': 20}",,True,1,26,1354605.2744505217,476.04651861017555,506820.71911439986,-326824.6760232461,5814094.529857108,2554.8999999999996,923.2170739355395,4.118231022390473,609.5587333513625,0.6554927828905435,13,rmse,1768.2680438574807,,,,3139567.892159768,81.65958560292508,1202372.5997894118,-2239827.035000654,False,Pittsburgh-organic,Pittsburgh,organic
mlr,mlr,"['AR1', 'AR2', 'AR3', 'AR26', 'week', 'weeksin', 'weekcos', 'month', 'monthsin', 'monthcos', 'quarter', 'quartersin', 'quartercos', 'year', 't']",{},scale,True,0,26,368258.6085367186,0.12803552609609964,260240.49099094377,0.39239125396965435,2094381.8927590707,2298609.62,266394.60752331605,0.0979825426579828,181057.8204117436,0.5401333624177165,13,rmse,456333.9337003544,,,,368258.6085367186,0.12803552609609964,260240.49099094377,0.39239125396965435,True,Plains-conventional,Plains,conventional
weighted,combo,,"{'how': 'weighted', 'models': ('mlr', 'knn', 'xgboost', 'gbt', 'elasticnet', 'mlp', 'prophet'), 'determine_best_by': 'ValidationMetricValue'}",,False,0,26,405763.6900334909,0.15091453069075517,301368.7828980923,0.2623258522398345,1902622.7218561769,2298609.62,207510.21036765006,0.08137547509267665,145983.06580032775,0.7209641616642675,,,,,"['prophet', 'mlp', 'elasticnet', 'xgboost', 'gbt', 'knn', 'mlr']",,405763.6900334909,0.15091453069075517,301368.7828980923,0.2623258522398345,False,Plains-conventional,Plains,conventional
xgboost,xgboost,"['AR1', 'AR2', 'AR3', 'AR26', 'week', 'weeksin', 'weekcos', 'month', 'monthsin', 'monthcos', 'quarter', 'quartersin', 'quartercos', 'year', 't']",{'max_depth': 4},minmax,True,0,26,416120.2288411421,0.1630157561700351,319875.7638461539,0.22418913377158056,1678736.5,2298609.62,4456.385604442885,0.001851351321522109,3218.5022485207023,0.9998713094757755,13,rmse,259272.83180841478,,,,416120.2288411421,0.1630157561700351,319875.7638461539,0.22418913377158056,False,Plains-conventional,Plains,conventional
prophet,prophet,,{'n_changepoints': 4},,True,0,26,386860.5142525123,0.16602315511155327,329860.11460932967,0.3294564174744804,1837489.4715019444,2298609.62,233905.44164708594,0.09860691716942636,175681.55798434286,0.6454628937338116,13,rmse,171213.89380489945,True,,,386860.5142525123,0.16602315511155327,329860.11460932967,0.3294564174744804,False,Plains-conventional,Plains,conventional
avg,combo,,"{'how': 'simple', 'models': 'top_5', 'determine_best_by': 'ValidationMetricValue'}",,False,0,26,437111.43893982336,0.1680930065089119,336682.21209268,0.14394327257041695,1781923.278926873,2298609.62,203830.66912231714,0.08729942238181025,151347.6693487962,0.7307720743845987,,,,,"['prophet', 'mlp', 'elasticnet', 'xgboost', 'gbt']",,437111.43893982336,0.1680930065089119,336682.21209268,0.14394327257041695,False,Plains-conventional,Plains,conventional
knn,knn,"['AR1', 'AR2', 'AR3', 'AR26', 'week', 'weeksin', 'weekcos', 'month', 'monthsin', 'monthcos', 'quarter', 'quartersin', 'quartercos', 'year', 't']","{'n_neighbors': 18, 'weights': 'uniform'}",minmax,True,0,26,414072.77757820394,0.18471464891905423,325709.0257264957,0.2318048515924639,1940496.7605555558,2298609.62,257936.56885195375,0.09558761210938885,175430.44909598946,0.5688713526280871,13,rmse,345387.02697233314,,,,414072.77757820394,0.18471464891905423,325709.0257264957,0.2318048515924639,False,Plains-conventional,Plains,conventional
mlp,mlp,"['AR1', 'AR2', 'AR3', 'AR26', 'week', 'weeksin', 'weekcos', 'month', 'monthsin', 'monthcos', 'quarter', 'quartersin', 'quartercos', 'year', 't']","{'activation': 'tanh', 'hidden_layer_sizes': (25, 25), 'solver': 'lbfgs', 'random_state': 20}",,True,0,26,483111.57484314503,0.20508303647729076,386349.95849460433,-0.04571439529090915,1776842.4795701446,2298609.62,392834.36948765215,0.1751794294479835,300250.7636078099,-2.220446049250313e-15,13,rmse,251733.93898571952,,,,483111.57484314503,0.20508303647729076,386349.95849460433,-0.04571439529090915,False,Plains-conventional,Plains,conventional
elasticnet,elasticnet,"['AR1', 'AR2', 'AR3', 'AR26', 'week', 'weeksin', 'weekcos', 'month', 'monthsin', 'monthcos', 'quarter', 'quartersin', 'quartercos', 'year', 't']","{'alpha': 10.0, 'l1_ratio': 0.0}",scale,True,0,26,483364.11910706566,0.2051961394601691,386560.78273895395,-0.04680796543768628,1776555.6168225321,2298609.62,392678.27107768174,0.17508527206555127,300100.0666346218,0.0007945709851953087,13,rmse,251782.99616989383,,,,483364.11910706566,0.2051961394601691,386560.78273895395,-0.04680796543768628,False,Plains-conventional,Plains,conventional
gbt,gbt,"['AR1', 'AR2', 'AR3', 'AR26', 'week', 'weeksin', 'weekcos', 'month', 'monthsin', 'monthcos', 'quarter', 'quartersin', 'quartercos', 'year', 't']","{'max_depth': 2, 'n_estimators': 100}",minmax,True,0,26,552176.1700650966,0.20868033624424565,433016.35511474736,-0.3660717838614769,1839992.326739744,2298609.62,107893.06008374877,0.04610072911045569,81337.52572930207,0.9245658386582946,13,rmse,340640.9460966411,,,,552176.1700650966,0.20868033624424565,433016.35511474736,-0.3660717838614769,False,Plains-conventional,Plains,conventional
prophet,prophet,,{'n_changepoints': 3},,True,1,26,5921.36346079569,2.953177380372963,4821.950253807159,-0.08075018117103738,2322.386196524761,4389.610000000001,6238.009506646837,2.2054377186720324,4656.54823515202,0.10632024219311897,13,rmse,5274.772120414403,True,,,5561.877227663727,0.0800199399969723,4446.750165211448,0.6276635982409006,True,Plains-organic,Plains,organic
elasticnet,elasticnet,"['AR1', 'AR2', 'AR3', 'AR26', 'week', 'weeksin', 'weekcos', 'month', 'monthsin', 'monthcos', 'quarter', 'quartersin', 'quartercos', 'year', 't']","{'alpha': 2.4, 'l1_ratio': 0.75}",scale,True,1,26,5870.25006392081,1.1693706256614318,4793.58174002767,-0.062172570431948904,-217.2751657728433,4389.610000000001,6493.776419523613,1.0533515246642406,4834.777893550932,0.03153368415089819,13,rmse,5290.146707976567,,,,8876.622675947987,0.12847660492066007,7421.0222269622855,0.05160726121372994,False,Plains-organic,Plains,organic
mlp,mlp,"['AR1', 'AR2', 'AR3', 'AR26', 'week', 'weeksin', 'weekcos', 'month', 'monthsin', 'monthcos', 'quarter', 'quartersin', 'quartercos', 'year', 't']","{'activation': 'tanh', 'hidden_layer_sizes': (25, 25), 'solver': 'lbfgs', 'random_state': 20}",minmax,True,1,26,5787.461855832774,1.0280335949565704,4642.552676935878,-0.032424165821324014,-52.67635188991022,4389.610000000001,6409.852037026259,1.9379671857738998,4728.070941760905,0.056404490192620504,13,rmse,5244.06357420273,,,,9549.741859891787,0.1323983844467352,7996.001491877913,-0.0976805422754683,False,Plains-organic,Plains,organic
mlr,mlr,"['AR1', 'AR2', 'AR3', 'AR26', 'week', 'weeksin', 'weekcos', 'month', 'monthsin', 'monthcos', 'quarter', 'quartersin', 'quartercos', 'year', 't']",{},,True,1,26,5747.078164134588,1.8395073719182897,4847.75580548557,-0.0180663566779653,1085.204756461084,4389.610000000001,6061.612310063486,2.2515566729012333,4649.975338685761,0.15614822357043445,13,rmse,5845.237236204042,,,,11192.885561659856,0.17777205860614226,9977.668692867937,-0.5079148849666619,False,Plains-organic,Plains,organic
avg,combo,,"{'how': 'simple', 'models': 'top_5', 'determine_best_by': 'ValidationMetricValue'}",,False,1,26,6048.006119381634,1.8114894185128405,4872.572415031435,-0.12747344516374048,-719.8025907900984,4389.610000000001,4848.4494771214995,0.9563202469727042,3585.5397656977634,0.4601220309917947,,,,,"['knn', 'xgboost', 'mlp', 'prophet', 'elasticnet']",,18326.71374989104,0.2151357195007214,14254.047514810187,-3.0426104508303533,False,Plains-organic,Plains,organic
weighted,combo,,"{'how': 'weighted', 'models': ('mlr', 'knn', 'xgboost', 'gbt', 'elasticnet', 'mlp', 'prophet'), 'determine_best_by': 'ValidationMetricValue'}",,False,1,26,5810.275238442606,2.3085342805020663,4609.336093756294,-0.04057955746699804,4258.066805980901,4389.610000000001,4220.6770538321425,1.1007765326059147,3177.563583763909,0.5908768042217544,,,,,"['knn', 'xgboost', 'mlp', 'prophet', 'elasticnet', 'mlr', 'gbt']",,16041.155081143965,0.25853313158190994,14996.593240611353,-2.0971623859496167,False,Plains-organic,Plains,organic
knn,knn,"['AR1', 'AR2', 'AR3', 'AR26', 'week', 'weeksin', 'weekcos', 'month', 'monthsin', 'monthcos', 'quarter', 'quartersin', 'quartercos', 'year', 't']","{'n_neighbors': 5, 'weights': 'uniform'}",minmax,True,1,26,6570.420671407965,2.9097126909407813,5005.220230769231,-0.3306634573384659,193.27600000000092,4389.610000000001,5863.932702764588,1.682454025428137,4311.011761904762,0.21028968347415977,13,rmse,4747.498147329945,,,,36901.48378456493,0.4863602155086579,31196.579846153876,-15.390053067616435,False,Plains-organic,Plains,organic
xgboost,xgboost,"['AR1', 'AR2', 'AR3', 'AR26', 'week', 'weeksin', 'weekcos', 'month', 'monthsin', 'monthcos', 'quarter', 'quartersin', 'quartercos', 'year', 't']",{'max_depth': 5},minmax,True,1,26,7422.358169683703,2.1319864860634086,6005.976006892279,-0.6981095067618976,-5844.7236328125,4389.610000000001,21.43688708832741,0.010144915532366043,15.66374255134958,0.9999894460921601,13,rmse,4752.277074345866,,,,44754.936573055274,0.5299923503387807,34988.91729060246,-23.108744436813737,False,Plains-organic,Plains,organic
gbt,gbt,"['AR1', 'AR2', 'AR3', 'AR26', 'week', 'weeksin', 'weekcos', 'month', 'monthsin', 'monthcos', 'quarter', 'quartersin', 'quartercos', 'year', 't']","{'max_depth': 2, 'n_estimators': 100}",minmax,True,1,26,7405.913283536356,4.420809762805441,5407.987320921312,-0.6905932211067896,8319.119631073989,4389.610000000001,3283.2396989152057,1.5608639786733587,2506.597125446261,0.752431698416095,13,rmse,10238.97191971441,,,,34985.34909410196,0.5404658314451047,32638.601109401152,-13.732115833043984,False,Plains-organic,Plains,organic
elasticnet,elasticnet,"['AR1', 'AR2', 'AR3', 'AR26', 'week', 'weeksin', 'weekcos', 'month', 'monthsin', 'monthcos', 'quarter', 'quartersin', 'quartercos', 'year', 't']","{'alpha': 2.7, 'l1_ratio': 1.0}",scale,True,1,26,236186.90201588682,7.240672623826766,189435.40308630798,-0.14899135778448813,-9219.224587425007,-100988.10999999999,151520.00945682687,6.480153896764468,112960.86691821176,0.22670786827025247,13,rmse,193427.23622100794,,,,158719.26676077198,0.2374730874516663,122177.56772094376,0.0579976980739777,True,Portland-conventional,Portland,conventional
avg,combo,,"{'how': 'simple', 'models': 'top_5', 'determine_best_by': 'ValidationMetricValue'}",,False,1,26,226107.59438004135,2.430952394398666,165077.0153716996,-0.05301714321149964,-68757.94900193783,-100988.10999999999,141182.49850148277,4.198700942897532,100927.73790794921,0.32862472951353217,,,,,"['mlp', 'elasticnet', 'mlr', 'prophet', 'knn']",,213890.93837664678,0.23858212726636036,156823.23541319396,-0.7107141147839522,False,Portland-conventional,Portland,conventional
weighted,combo,,"{'how': 'weighted', 'models': ('mlr', 'knn', 'xgboost', 'gbt', 'elasticnet', 'mlp', 'prophet'), 'determine_best_by': 'ValidationMetricValue'}",,False,1,26,211510.3780235037,2.1940623345939523,154627.51835185007,0.07855693539538122,-51396.32510450305,-100988.10999999999,97654.16305731525,3.1581257792064332,71706.91123372146,0.6787928986514926,,,,,"['mlp', 'elasticnet', 'mlr', 'prophet', 'knn', 'gbt', 'xgboost']",,213727.921192003,0.26044753904219975,166612.9124092421,-0.7081074636737279,False,Portland-conventional,Portland,conventional
mlr,mlr,"['AR1', 'AR2', 'AR3', 'AR26', 'week', 'weeksin', 'weekcos', 'month', 'monthsin', 'monthcos', 'quarter', 'quartersin', 'quartercos', 'year', 't']",{},scale,True,1,26,238468.06155269814,5.8340737457023915,190841.08463034438,-0.17129310192080505,12370.93590673498,-100988.10999999999,140373.22564346064,8.185906786495545,107930.28829387156,0.33629945675766504,13,rmse,212704.54164644988,,,,212637.92628587314,0.35564797290995465,183590.63067447298,-0.6907294735838096,False,Portland-conventional,Portland,conventional
